name,level,killCount,type,drop_name,drop_id,drop_quantity,drop_price,date
Vorkath,732,229,NPC,Dragonstone bolt tips,9193,23,545,"May 12, 2024, 6:24:37 PM"
Vorkath,732,229,NPC,Dragon arrowtips,11237,48,1121,"May 12, 2024, 6:24:37 PM"
Vorkath,732,230,NPC,Superior dragon bones,22124,1,8875,"May 12, 2024, 6:27:35 PM"
Vorkath,732,230,NPC,Superior dragon bones,22124,1,8875,"May 12, 2024, 6:27:35 PM"
Vorkath,732,230,NPC,Blue dragonhide,1751,1,1391,"May 12, 2024, 6:27:35 PM"
Vorkath,732,230,NPC,Blue dragonhide,1751,1,1391,"May 12, 2024, 6:27:35 PM"
Vorkath,732,230,NPC,Diamond,1602,14,1575,"May 12, 2024, 6:27:35 PM"
Vorkath,732,230,NPC,Green dragonhide,1754,27,1161,"May 12, 2024, 6:27:35 PM"
Vorkath,732,231,NPC,Superior dragon bones,22124,1,8875,"May 12, 2024, 6:29:42 PM"
Vorkath,732,231,NPC,Superior dragon bones,22124,1,8875,"May 12, 2024, 6:29:42 PM"
Vorkath,732,231,NPC,Blue dragonhide,1751,1,1391,"May 12, 2024, 6:29:42 PM"
Vorkath,732,231,NPC,Blue dragonhide,1751,1,1391,"May 12, 2024, 6:29:42 PM"
Vorkath,732,231,NPC,Emerald bolt tips,9190,26,49,"May 12, 2024, 6:29:42 PM"
Vorkath,732,231,NPC,Coins,995,70049,1,"May 12, 2024, 6:29:42 PM"
Vorkath,732,232,NPC,Superior dragon bones,22124,1,8875,"May 12, 2024, 6:31:46 PM"
Vorkath,732,232,NPC,Superior dragon bones,22124,1,8875,"May 12, 2024, 6:31:46 PM"
Vorkath,732,232,NPC,Blue dragonhide,1751,1,1391,"May 12, 2024, 6:31:46 PM"
Vorkath,732,232,NPC,Blue dragonhide,1751,1,1391,"May 12, 2024, 6:31:46 PM"
Vorkath,732,232,NPC,Onyx bolt tips,9194,5,8390,"May 12, 2024, 6:31:46 PM"
Vorkath,732,232,NPC,Battlestaff,1392,11,7919,"May 12, 2024, 6:31:46 PM"
Vorkath,732,233,NPC,Superior dragon bones,22124,1,8875,"May 12, 2024, 6:35:24 PM"
Vorkath,732,233,NPC,Superior dragon bones,22124,1,8875,"May 12, 2024, 6:35:24 PM"
Vorkath,732,233,NPC,Blue dragonhide,1751,1,1391,"May 12, 2024, 6:35:24 PM"
Vorkath,732,233,NPC,Blue dragonhide,1751,1,1391,"May 12, 2024, 6:35:24 PM"
Vorkath,732,233,NPC,Dragon bolts (unf),21930,67,630,"May 12, 2024, 6:35:24 PM"
Vorkath,732,233,NPC,Coins,995,3000,1,"May 12, 2024, 6:35:24 PM"
Vorkath,732,234,NPC,Superior dragon bones,22124,1,8875,"May 12, 2024, 6:37:45 PM"
Vorkath,732,234,NPC,Superior dragon bones,22124,1,8875,"May 12, 2024, 6:37:45 PM"
Vorkath,732,234,NPC,Blue dragonhide,1751,1,1391,"May 12, 2024, 6:37:45 PM"
Vorkath,732,234,NPC,Blue dragonhide,1751,1,1391,"May 12, 2024, 6:37:45 PM"
Vorkath,732,234,NPC,Dragon dart tip,11232,37,1259,"May 12, 2024, 6:37:45 PM"
Vorkath,732,234,NPC,Battlestaff,1392,13,7919,"May 12, 2024, 6:37:45 PM"
Vorkath,732,235,NPC,Superior dragon bones,22124,1,8875,"May 12, 2024, 6:40:24 PM"
Vorkath,732,235,NPC,Superior dragon bones,22124,1,8875,"May 12, 2024, 6:40:24 PM"
Vorkath,732,235,NPC,Blue dragonhide,1751,1,1391,"May 12, 2024, 6:40:24 PM"
Vorkath,732,235,NPC,Blue dragonhide,1751,1,1391,"May 12, 2024, 6:40:24 PM"
Vorkath,732,235,NPC,Snapdragon seed,5300,1,30551,"May 12, 2024, 6:40:24 PM"
Vorkath,732,235,NPC,Dragon bolts (unf),21930,68,630,"May 12, 2024, 6:40:24 PM"
Vorkath,732,236,NPC,Superior dragon bones,22124,1,8875,"May 12, 2024, 6:42:27 PM"
Vorkath,732,236,NPC,Superior dragon bones,22124,1,8875,"May 12, 2024, 6:42:27 PM"
Vorkath,732,236,NPC,Blue dragonhide,1751,1,1391,"May 12, 2024, 6:42:27 PM"
Vorkath,732,236,NPC,Blue dragonhide,1751,1,1391,"May 12, 2024, 6:42:27 PM"
Vorkath,732,236,NPC,Diamond,1602,20,1575,"May 12, 2024, 6:42:27 PM"
Vorkath,732,236,NPC,Wrath rune,21880,60,227,"May 12, 2024, 6:42:27 PM"
Vorkath,732,237,NPC,Superior dragon bones,22124,1,8875,"May 12, 2024, 6:45:35 PM"
Vorkath,732,237,NPC,Superior dragon bones,22124,1,8875,"May 12, 2024, 6:45:35 PM"
Vorkath,732,237,NPC,Blue dragonhide,1751,1,1391,"May 12, 2024, 6:45:35 PM"
Vorkath,732,237,NPC,Blue dragonhide,1751,1,1391,"May 12, 2024, 6:45:35 PM"
Vorkath,732,237,NPC,Rune longsword,1303,1,18524,"May 12, 2024, 6:45:35 PM"
Vorkath,732,237,NPC,Rune longsword,1303,1,18524,"May 12, 2024, 6:45:35 PM"
Vorkath,732,237,NPC,Adamantite ore,450,12,904,"May 12, 2024, 6:45:35 PM"
Vorkath,732,238,NPC,Superior dragon bones,22124,1,8924,"May 12, 2024, 7:11:50 PM"
Vorkath,732,238,NPC,Superior dragon bones,22124,1,8924,"May 12, 2024, 7:11:50 PM"
Vorkath,732,238,NPC,Blue dragonhide,1751,1,1388,"May 12, 2024, 7:11:50 PM"
Vorkath,732,238,NPC,Blue dragonhide,1751,1,1388,"May 12, 2024, 7:11:50 PM"
Vorkath,732,238,NPC,Dragonstone,1616,3,10728,"May 12, 2024, 7:11:50 PM"
Vorkath,732,238,NPC,Onyx bolt tips,9194,7,8489,"May 12, 2024, 7:11:50 PM"
Vorkath,732,239,NPC,Superior dragon bones,22124,1,8924,"May 12, 2024, 7:13:42 PM"
Vorkath,732,239,NPC,Superior dragon bones,22124,1,8924,"May 12, 2024, 7:13:42 PM"
Vorkath,732,239,NPC,Blue dragonhide,1751,1,1388,"May 12, 2024, 7:13:42 PM"
Vorkath,732,239,NPC,Blue dragonhide,1751,1,1388,"May 12, 2024, 7:13:42 PM"
Vorkath,732,239,NPC,Coins,995,30894,1,"May 12, 2024, 7:13:42 PM"
Vorkath,732,239,NPC,Dragon bolts (unf),21930,52,624,"May 12, 2024, 7:13:42 PM"
Vorkath,732,240,NPC,Superior dragon bones,22124,1,8924,"May 12, 2024, 7:16:24 PM"
Vorkath,732,240,NPC,Superior dragon bones,22124,1,8924,"May 12, 2024, 7:16:24 PM"
Vorkath,732,240,NPC,Blue dragonhide,1751,1,1388,"May 12, 2024, 7:16:24 PM"
Vorkath,732,240,NPC,Blue dragonhide,1751,1,1388,"May 12, 2024, 7:16:24 PM"
Vorkath,732,240,NPC,Scaly blue dragonhide,27897,1,227,"May 12, 2024, 7:16:24 PM"
Vorkath,732,240,NPC,Coins,995,73332,1,"May 12, 2024, 7:16:24 PM"
Vorkath,732,240,NPC,Dragon battleaxe,1377,1,119592,"May 12, 2024, 7:16:24 PM"
Vorkath,732,241,NPC,Superior dragon bones,22124,1,8969,"May 12, 2024, 7:23:02 PM"
Vorkath,732,241,NPC,Superior dragon bones,22124,1,8969,"May 12, 2024, 7:23:02 PM"
Vorkath,732,241,NPC,Blue dragonhide,1751,1,1398,"May 12, 2024, 7:23:02 PM"
Vorkath,732,241,NPC,Blue dragonhide,1751,1,1398,"May 12, 2024, 7:23:02 PM"
Vorkath,732,241,NPC,Death rune,560,341,114,"May 12, 2024, 7:23:02 PM"
Vorkath,732,241,NPC,Dragon bones,537,20,3039,"May 12, 2024, 7:23:02 PM"
Vorkath,732,242,NPC,Superior dragon bones,22124,1,8969,"May 12, 2024, 7:25:12 PM"
Vorkath,732,242,NPC,Superior dragon bones,22124,1,8969,"May 12, 2024, 7:25:12 PM"
Vorkath,732,242,NPC,Blue dragonhide,1751,1,1398,"May 12, 2024, 7:25:12 PM"
Vorkath,732,242,NPC,Blue dragonhide,1751,1,1398,"May 12, 2024, 7:25:12 PM"
Vorkath,732,242,NPC,Rune longsword,1303,1,18511,"May 12, 2024, 7:25:12 PM"
Vorkath,732,242,NPC,Rune longsword,1303,1,18511,"May 12, 2024, 7:25:12 PM"
Vorkath,732,242,NPC,Rune longsword,1303,1,18511,"May 12, 2024, 7:25:12 PM"
Vorkath,732,242,NPC,Dragon platelegs,4087,1,160102,"May 12, 2024, 7:25:12 PM"
Vorkath,732,243,NPC,Superior dragon bones,22124,1,8969,"May 12, 2024, 7:31:56 PM"
Vorkath,732,243,NPC,Superior dragon bones,22124,1,8969,"May 12, 2024, 7:31:56 PM"
Vorkath,732,243,NPC,Blue dragonhide,1751,1,1398,"May 12, 2024, 7:31:56 PM"
Vorkath,732,243,NPC,Blue dragonhide,1751,1,1398,"May 12, 2024, 7:31:56 PM"
Vorkath,732,243,NPC,Dragon battleaxe,1377,1,118977,"May 12, 2024, 7:31:56 PM"
Vorkath,732,243,NPC,Magic seed,5316,1,62818,"May 12, 2024, 7:31:56 PM"
Vorkath,732,244,NPC,Superior dragon bones,22124,1,8969,"May 12, 2024, 7:37:06 PM"
Vorkath,732,244,NPC,Superior dragon bones,22124,1,8969,"May 12, 2024, 7:37:06 PM"
Vorkath,732,244,NPC,Blue dragonhide,1751,1,1398,"May 12, 2024, 7:37:06 PM"
Vorkath,732,244,NPC,Blue dragonhide,1751,1,1398,"May 12, 2024, 7:37:06 PM"
Vorkath,732,244,NPC,Manta ray,392,42,1903,"May 12, 2024, 7:37:06 PM"
Vorkath,732,244,NPC,Onyx bolt tips,9194,10,8369,"May 12, 2024, 7:37:06 PM"
Vorkath,732,245,NPC,Superior dragon bones,22124,1,8969,"May 12, 2024, 7:39:40 PM"
Vorkath,732,245,NPC,Superior dragon bones,22124,1,8969,"May 12, 2024, 7:39:40 PM"
Vorkath,732,245,NPC,Blue dragonhide,1751,1,1398,"May 12, 2024, 7:39:40 PM"
Vorkath,732,245,NPC,Blue dragonhide,1751,1,1398,"May 12, 2024, 7:39:40 PM"
Vorkath,732,245,NPC,Black dragonhide,1748,16,2606,"May 12, 2024, 7:39:40 PM"
Vorkath,732,245,NPC,Rune dart tip,824,86,370,"May 12, 2024, 7:39:40 PM"
Vorkath,732,246,NPC,Superior dragon bones,22124,1,8969,"May 12, 2024, 7:42:34 PM"
Vorkath,732,246,NPC,Superior dragon bones,22124,1,8969,"May 12, 2024, 7:42:34 PM"
Vorkath,732,246,NPC,Blue dragonhide,1751,1,1398,"May 12, 2024, 7:42:34 PM"
Vorkath,732,246,NPC,Blue dragonhide,1751,1,1398,"May 12, 2024, 7:42:34 PM"
Vorkath,732,246,NPC,Black dragonhide,1748,21,2606,"May 12, 2024, 7:42:34 PM"
Vorkath,732,246,NPC,Dragon platelegs,4087,1,160102,"May 12, 2024, 7:42:34 PM"
Vorkath,732,247,NPC,Superior dragon bones,22124,1,8969,"May 12, 2024, 7:47:27 PM"
Vorkath,732,247,NPC,Superior dragon bones,22124,1,8969,"May 12, 2024, 7:47:27 PM"
Vorkath,732,247,NPC,Blue dragonhide,1751,1,1398,"May 12, 2024, 7:47:27 PM"
Vorkath,732,247,NPC,Blue dragonhide,1751,1,1398,"May 12, 2024, 7:47:27 PM"
Vorkath,732,247,NPC,Green dragonhide,1754,27,1160,"May 12, 2024, 7:47:27 PM"
Vorkath,732,247,NPC,Adamantite ore,450,22,904,"May 12, 2024, 7:47:27 PM"
Vorkath,732,248,NPC,Superior dragon bones,22124,1,8969,"May 12, 2024, 7:49:43 PM"
Vorkath,732,248,NPC,Superior dragon bones,22124,1,8969,"May 12, 2024, 7:49:43 PM"
Vorkath,732,248,NPC,Blue dragonhide,1751,1,1398,"May 12, 2024, 7:49:43 PM"
Vorkath,732,248,NPC,Blue dragonhide,1751,1,1398,"May 12, 2024, 7:49:43 PM"
Vorkath,732,248,NPC,Death rune,560,403,114,"May 12, 2024, 7:49:43 PM"
Vorkath,732,248,NPC,Red dragonhide,1750,20,1887,"May 12, 2024, 7:49:43 PM"
Vorkath,732,249,NPC,Superior dragon bones,22124,1,8951,"May 12, 2024, 7:59:11 PM"
Vorkath,732,249,NPC,Superior dragon bones,22124,1,8951,"May 12, 2024, 7:59:11 PM"
Vorkath,732,249,NPC,Blue dragonhide,1751,1,1405,"May 12, 2024, 7:59:11 PM"
Vorkath,732,249,NPC,Blue dragonhide,1751,1,1405,"May 12, 2024, 7:59:11 PM"
Vorkath,732,249,NPC,Onyx bolt tips,9194,7,8340,"May 12, 2024, 7:59:11 PM"
Vorkath,732,249,NPC,Battlestaff,1392,11,7987,"May 12, 2024, 7:59:11 PM"
Vorkath,732,250,NPC,Superior dragon bones,22124,1,8951,"May 12, 2024, 8:00:58 PM"
Vorkath,732,250,NPC,Superior dragon bones,22124,1,8951,"May 12, 2024, 8:00:58 PM"
Vorkath,732,250,NPC,Blue dragonhide,1751,1,1405,"May 12, 2024, 8:00:58 PM"
Vorkath,732,250,NPC,Blue dragonhide,1751,1,1405,"May 12, 2024, 8:00:58 PM"
Vorkath,732,250,NPC,Wrath rune,21880,40,230,"May 12, 2024, 8:00:58 PM"
Vorkath,732,250,NPC,Death rune,560,392,115,"May 12, 2024, 8:00:58 PM"
Vorkath,732,251,NPC,Superior dragon bones,22124,1,8951,"May 12, 2024, 8:03:32 PM"
Vorkath,732,251,NPC,Superior dragon bones,22124,1,8951,"May 12, 2024, 8:03:32 PM"
Vorkath,732,251,NPC,Blue dragonhide,1751,1,1405,"May 12, 2024, 8:03:32 PM"
Vorkath,732,251,NPC,Blue dragonhide,1751,1,1405,"May 12, 2024, 8:03:32 PM"
Vorkath,732,251,NPC,Onyx bolt tips,9194,6,8340,"May 12, 2024, 8:03:32 PM"
Vorkath,732,251,NPC,Tooth half of key,985,1,9649,"May 12, 2024, 8:03:32 PM"
Vorkath,732,252,NPC,Superior dragon bones,22124,1,8951,"May 12, 2024, 8:08:18 PM"
Vorkath,732,252,NPC,Superior dragon bones,22124,1,8951,"May 12, 2024, 8:08:18 PM"
Vorkath,732,252,NPC,Blue dragonhide,1751,1,1405,"May 12, 2024, 8:08:18 PM"
Vorkath,732,252,NPC,Blue dragonhide,1751,1,1405,"May 12, 2024, 8:08:18 PM"
Vorkath,732,252,NPC,Manta ray,392,36,1867,"May 12, 2024, 8:08:18 PM"
Vorkath,732,252,NPC,Blue dragonhide,1752,25,1405,"May 12, 2024, 8:08:18 PM"
Vorkath,732,253,NPC,Superior dragon bones,22124,1,8951,"May 12, 2024, 8:10:10 PM"
Vorkath,732,253,NPC,Superior dragon bones,22124,1,8951,"May 12, 2024, 8:10:10 PM"
Vorkath,732,253,NPC,Blue dragonhide,1751,1,1405,"May 12, 2024, 8:10:10 PM"
Vorkath,732,253,NPC,Blue dragonhide,1751,1,1405,"May 12, 2024, 8:10:10 PM"
Vorkath,732,253,NPC,Rune longsword,1303,1,18332,"May 12, 2024, 8:10:10 PM"
Vorkath,732,253,NPC,Rune longsword,1303,1,18332,"May 12, 2024, 8:10:10 PM"
Vorkath,732,253,NPC,Magic logs,1514,50,862,"May 12, 2024, 8:10:10 PM"
Vorkath,732,254,NPC,Superior dragon bones,22124,1,8951,"May 12, 2024, 8:12:42 PM"
Vorkath,732,254,NPC,Superior dragon bones,22124,1,8951,"May 12, 2024, 8:12:42 PM"
Vorkath,732,254,NPC,Blue dragonhide,1751,1,1405,"May 12, 2024, 8:12:42 PM"
Vorkath,732,254,NPC,Blue dragonhide,1751,1,1405,"May 12, 2024, 8:12:42 PM"
Vorkath,732,254,NPC,Death rune,560,450,115,"May 12, 2024, 8:12:42 PM"
Vorkath,732,254,NPC,Dragon arrowtips,11237,45,1070,"May 12, 2024, 8:12:42 PM"
Vorkath,732,255,NPC,Superior dragon bones,22124,1,8951,"May 12, 2024, 8:15:15 PM"
Vorkath,732,255,NPC,Superior dragon bones,22124,1,8951,"May 12, 2024, 8:15:15 PM"
Vorkath,732,255,NPC,Blue dragonhide,1751,1,1405,"May 12, 2024, 8:15:15 PM"
Vorkath,732,255,NPC,Blue dragonhide,1751,1,1405,"May 12, 2024, 8:15:15 PM"
Vorkath,732,255,NPC,Dragon bolts (unf),21930,80,623,"May 12, 2024, 8:15:15 PM"
Vorkath,732,255,NPC,Battlestaff,1392,10,7987,"May 12, 2024, 8:15:15 PM"
Vorkath,732,256,NPC,Superior dragon bones,22124,1,8951,"May 12, 2024, 8:20:09 PM"
Vorkath,732,256,NPC,Superior dragon bones,22124,1,8951,"May 12, 2024, 8:20:09 PM"
Vorkath,732,256,NPC,Blue dragonhide,1751,1,1405,"May 12, 2024, 8:20:09 PM"
Vorkath,732,256,NPC,Blue dragonhide,1751,1,1405,"May 12, 2024, 8:20:09 PM"
Vorkath,732,256,NPC,Wrath rune,21880,51,230,"May 12, 2024, 8:20:09 PM"
Vorkath,732,256,NPC,Adamantite ore,450,11,919,"May 12, 2024, 8:20:09 PM"
Vorkath,732,257,NPC,Superior dragon bones,22124,1,8929,"May 12, 2024, 8:22:03 PM"
Vorkath,732,257,NPC,Superior dragon bones,22124,1,8929,"May 12, 2024, 8:22:03 PM"
Vorkath,732,257,NPC,Blue dragonhide,1751,1,1401,"May 12, 2024, 8:22:03 PM"
Vorkath,732,257,NPC,Blue dragonhide,1751,1,1401,"May 12, 2024, 8:22:03 PM"
Vorkath,732,257,NPC,Adamantite ore,450,30,908,"May 12, 2024, 8:22:03 PM"
Vorkath,732,257,NPC,Blue dragonhide,1752,26,1401,"May 12, 2024, 8:22:03 PM"
Vorkath,732,258,NPC,Superior dragon bones,22124,1,8929,"May 12, 2024, 8:24:07 PM"
Vorkath,732,258,NPC,Superior dragon bones,22124,1,8929,"May 12, 2024, 8:24:07 PM"
Vorkath,732,258,NPC,Blue dragonhide,1751,1,1401,"May 12, 2024, 8:24:07 PM"
Vorkath,732,258,NPC,Blue dragonhide,1751,1,1401,"May 12, 2024, 8:24:07 PM"
Vorkath,732,258,NPC,Green dragonhide,1754,30,1165,"May 12, 2024, 8:24:07 PM"
Vorkath,732,258,NPC,Magic logs,1514,50,880,"May 12, 2024, 8:24:07 PM"
Vorkath,732,259,NPC,Superior dragon bones,22124,1,8929,"May 12, 2024, 8:26:52 PM"
Vorkath,732,259,NPC,Superior dragon bones,22124,1,8929,"May 12, 2024, 8:26:52 PM"
Vorkath,732,259,NPC,Blue dragonhide,1751,1,1401,"May 12, 2024, 8:26:52 PM"
Vorkath,732,259,NPC,Blue dragonhide,1751,1,1401,"May 12, 2024, 8:26:52 PM"
Vorkath,732,259,NPC,Magic logs,1514,50,880,"May 12, 2024, 8:26:52 PM"
Vorkath,732,259,NPC,Blue dragonhide,1752,26,1401,"May 12, 2024, 8:26:52 PM"
Vorkath,732,260,NPC,Superior dragon bones,22124,1,8929,"May 12, 2024, 8:33:21 PM"
Vorkath,732,260,NPC,Superior dragon bones,22124,1,8929,"May 12, 2024, 8:33:21 PM"
Vorkath,732,260,NPC,Blue dragonhide,1751,1,1401,"May 12, 2024, 8:33:21 PM"
Vorkath,732,260,NPC,Blue dragonhide,1751,1,1401,"May 12, 2024, 8:33:21 PM"
Vorkath,732,260,NPC,Dragon dart tip,11232,42,1270,"May 12, 2024, 8:33:21 PM"
Vorkath,732,260,NPC,Dragon bones,537,16,3038,"May 12, 2024, 8:33:21 PM"
Vorkath,732,261,NPC,Superior dragon bones,22124,1,8929,"May 12, 2024, 8:35:54 PM"
Vorkath,732,261,NPC,Superior dragon bones,22124,1,8929,"May 12, 2024, 8:35:54 PM"
Vorkath,732,261,NPC,Blue dragonhide,1751,1,1401,"May 12, 2024, 8:35:54 PM"
Vorkath,732,261,NPC,Blue dragonhide,1751,1,1401,"May 12, 2024, 8:35:54 PM"
Vorkath,732,261,NPC,Rune longsword,1303,1,18282,"May 12, 2024, 8:35:54 PM"
Vorkath,732,261,NPC,Rune longsword,1303,1,18282,"May 12, 2024, 8:35:54 PM"
Vorkath,732,261,NPC,Torstol seed,5304,1,5869,"May 12, 2024, 8:35:54 PM"
Vorkath,732,262,NPC,Superior dragon bones,22124,1,8929,"May 12, 2024, 8:37:48 PM"
Vorkath,732,262,NPC,Superior dragon bones,22124,1,8929,"May 12, 2024, 8:37:48 PM"
Vorkath,732,262,NPC,Blue dragonhide,1751,1,1401,"May 12, 2024, 8:37:48 PM"
Vorkath,732,262,NPC,Blue dragonhide,1751,1,1401,"May 12, 2024, 8:37:48 PM"
Vorkath,732,262,NPC,Green dragonhide,1754,29,1165,"May 12, 2024, 8:37:48 PM"
Vorkath,732,262,NPC,Magic logs,1514,50,880,"May 12, 2024, 8:37:48 PM"
Vorkath,732,263,NPC,Superior dragon bones,22124,1,8929,"May 12, 2024, 8:40:35 PM"
Vorkath,732,263,NPC,Superior dragon bones,22124,1,8929,"May 12, 2024, 8:40:35 PM"
Vorkath,732,263,NPC,Blue dragonhide,1751,1,1401,"May 12, 2024, 8:40:35 PM"
Vorkath,732,263,NPC,Blue dragonhide,1751,1,1401,"May 12, 2024, 8:40:35 PM"
Vorkath,732,263,NPC,Dragon bones,537,18,3038,"May 12, 2024, 8:40:35 PM"
Vorkath,732,263,NPC,Blue dragonhide,1752,26,1401,"May 12, 2024, 8:40:35 PM"
Vorkath,732,264,NPC,Superior dragon bones,22124,1,8929,"May 12, 2024, 8:45:15 PM"
Vorkath,732,264,NPC,Superior dragon bones,22124,1,8929,"May 12, 2024, 8:45:15 PM"
Vorkath,732,264,NPC,Blue dragonhide,1751,1,1401,"May 12, 2024, 8:45:15 PM"
Vorkath,732,264,NPC,Blue dragonhide,1751,1,1401,"May 12, 2024, 8:45:15 PM"
Vorkath,732,264,NPC,Black dragonhide,1748,21,2608,"May 12, 2024, 8:45:15 PM"
Vorkath,732,264,NPC,Chaos rune,562,699,59,"May 12, 2024, 8:45:15 PM"
Vorkath,732,265,NPC,Superior dragon bones,22124,1,9028,"May 12, 2024, 8:56:42 PM"
Vorkath,732,265,NPC,Superior dragon bones,22124,1,9028,"May 12, 2024, 8:56:42 PM"
Vorkath,732,265,NPC,Blue dragonhide,1751,1,1396,"May 12, 2024, 8:56:42 PM"
Vorkath,732,265,NPC,Blue dragonhide,1751,1,1396,"May 12, 2024, 8:56:42 PM"
Vorkath,732,265,NPC,Blue dragonhide,1752,26,1396,"May 12, 2024, 8:56:42 PM"
Vorkath,732,265,NPC,Dragonstone,1616,2,10648,"May 12, 2024, 8:56:42 PM"
Vorkath,732,266,NPC,Superior dragon bones,22124,1,9028,"May 12, 2024, 8:59:20 PM"
Vorkath,732,266,NPC,Superior dragon bones,22124,1,9028,"May 12, 2024, 8:59:20 PM"
Vorkath,732,266,NPC,Blue dragonhide,1751,1,1396,"May 12, 2024, 8:59:20 PM"
Vorkath,732,266,NPC,Blue dragonhide,1751,1,1396,"May 12, 2024, 8:59:20 PM"
Vorkath,732,266,NPC,Scaly blue dragonhide,27897,1,247,"May 12, 2024, 8:59:20 PM"
Vorkath,732,266,NPC,Diamond,1602,17,1589,"May 12, 2024, 8:59:20 PM"
Vorkath,732,266,NPC,Blue dragonhide,1752,28,1396,"May 12, 2024, 8:59:20 PM"
Vorkath,732,267,NPC,Superior dragon bones,22124,1,9028,"May 12, 2024, 9:01:54 PM"
Vorkath,732,267,NPC,Superior dragon bones,22124,1,9028,"May 12, 2024, 9:01:54 PM"
Vorkath,732,267,NPC,Blue dragonhide,1751,1,1396,"May 12, 2024, 9:01:54 PM"
Vorkath,732,267,NPC,Blue dragonhide,1751,1,1396,"May 12, 2024, 9:01:54 PM"
Vorkath,732,267,NPC,Dragon bolts (unf),21930,64,623,"May 12, 2024, 9:01:54 PM"
Vorkath,732,267,NPC,Chaos rune,562,976,59,"May 12, 2024, 9:01:54 PM"
Vorkath,732,268,NPC,Superior dragon bones,22124,1,9028,"May 12, 2024, 9:04:21 PM"
Vorkath,732,268,NPC,Superior dragon bones,22124,1,9028,"May 12, 2024, 9:04:21 PM"
Vorkath,732,268,NPC,Blue dragonhide,1751,1,1396,"May 12, 2024, 9:04:21 PM"
Vorkath,732,268,NPC,Blue dragonhide,1751,1,1396,"May 12, 2024, 9:04:21 PM"
Vorkath,732,268,NPC,Rune longsword,1303,1,18283,"May 12, 2024, 9:04:21 PM"
Vorkath,732,268,NPC,Rune longsword,1303,1,18283,"May 12, 2024, 9:04:21 PM"
Vorkath,732,268,NPC,Dragon bolts (unf),21930,70,623,"May 12, 2024, 9:04:21 PM"
Vorkath,732,269,NPC,Superior dragon bones,22124,1,9028,"May 12, 2024, 9:07:07 PM"
Vorkath,732,269,NPC,Superior dragon bones,22124,1,9028,"May 12, 2024, 9:07:07 PM"
Vorkath,732,269,NPC,Blue dragonhide,1751,1,1396,"May 12, 2024, 9:07:07 PM"
Vorkath,732,269,NPC,Blue dragonhide,1751,1,1396,"May 12, 2024, 9:07:07 PM"
Vorkath,732,269,NPC,Ruby bolt tips,9191,27,85,"May 12, 2024, 9:07:07 PM"
Vorkath,732,269,NPC,Dragon dart tip,11232,25,1260,"May 12, 2024, 9:07:07 PM"
Vorkath,732,270,NPC,Superior dragon bones,22124,1,8783,"May 13, 2024, 5:11:10 AM"
Vorkath,732,270,NPC,Superior dragon bones,22124,1,8783,"May 13, 2024, 5:11:10 AM"
Vorkath,732,270,NPC,Blue dragonhide,1751,1,1400,"May 13, 2024, 5:11:10 AM"
Vorkath,732,270,NPC,Blue dragonhide,1751,1,1400,"May 13, 2024, 5:11:10 AM"
Vorkath,732,270,NPC,Dragonstone bolt tips,9193,14,561,"May 13, 2024, 5:11:10 AM"
Vorkath,732,270,NPC,Blue dragonhide,1752,29,1400,"May 13, 2024, 5:11:10 AM"
Vorkath,732,271,NPC,Superior dragon bones,22124,1,8783,"May 13, 2024, 5:13:12 AM"
Vorkath,732,271,NPC,Superior dragon bones,22124,1,8783,"May 13, 2024, 5:13:12 AM"
Vorkath,732,271,NPC,Blue dragonhide,1751,1,1400,"May 13, 2024, 5:13:12 AM"
Vorkath,732,271,NPC,Blue dragonhide,1751,1,1400,"May 13, 2024, 5:13:12 AM"
Vorkath,732,271,NPC,Battlestaff,1392,10,7896,"May 13, 2024, 5:13:12 AM"
Vorkath,732,271,NPC,Chaos rune,562,690,59,"May 13, 2024, 5:13:12 AM"
Vorkath,732,272,NPC,Superior dragon bones,22124,1,8783,"May 13, 2024, 5:19:36 AM"
Vorkath,732,272,NPC,Superior dragon bones,22124,1,8783,"May 13, 2024, 5:19:36 AM"
Vorkath,732,272,NPC,Blue dragonhide,1751,1,1400,"May 13, 2024, 5:19:36 AM"
Vorkath,732,272,NPC,Blue dragonhide,1751,1,1400,"May 13, 2024, 5:19:36 AM"
Vorkath,732,272,NPC,Blue dragonhide,1752,29,1400,"May 13, 2024, 5:19:36 AM"
Vorkath,732,272,NPC,Manta ray,392,41,1835,"May 13, 2024, 5:19:36 AM"
Vorkath,732,273,NPC,Superior dragon bones,22124,1,8783,"May 13, 2024, 5:21:29 AM"
Vorkath,732,273,NPC,Superior dragon bones,22124,1,8783,"May 13, 2024, 5:21:29 AM"
Vorkath,732,273,NPC,Clue scroll (elite),22000,1,0,"May 13, 2024, 5:21:29 AM"
Vorkath,732,273,NPC,Blue dragonhide,1751,1,1400,"May 13, 2024, 5:21:29 AM"
Vorkath,732,273,NPC,Blue dragonhide,1751,1,1400,"May 13, 2024, 5:21:29 AM"
Vorkath,732,273,NPC,Dragon dart tip,11232,10,1257,"May 13, 2024, 5:21:29 AM"
Vorkath,732,273,NPC,Coins,995,58602,1,"May 13, 2024, 5:21:29 AM"
Vorkath,732,274,NPC,Superior dragon bones,22124,1,8783,"May 13, 2024, 5:23:35 AM"
Vorkath,732,274,NPC,Superior dragon bones,22124,1,8783,"May 13, 2024, 5:23:35 AM"
